#Datetime,soil_moisture_gravimetric[g/g],soil_moisture_volumetric[m3/m3],neutrons,muons,gamma,integration_time(s),V_in(Volt),temperature_in(°C),temperature_ext(°C),ur(%),pressure(hPa)
2023-03-13 19:00:00,0.14009462453805,0.17792017316332,686.70425172299,5042.8149107874,,3609,12.64,11.99,0,0,1014.05
2023-03-13 20:00:00,0.14313195394846,0.18177758151455,636.53307415718,4846.7347745283,,3608,12.61,11.65,0,0,1013.4
2023-03-13 21:00:00,0.14581649989428,0.18518695486574,721.88897630126,5040.9860562842,,3608,12.58,11.21,0,0,1012.73
2023-03-13 22:00:00,0.1458599543584,0.18524214203517,679.45085712489,5012.8331439466,,3609,12.38,11.04,0,0,1012.07
2023-03-13 23:00:00,0.14763146630193,0.18749196220345,701.59229037529,5186.1220677529,,3609,12.52,10.99,0,0,1011.46
2023-03-14 00:00:00,0.14539153590385,0.18464725059788,699.31330157063,4873.7022732903,,3608,12.34,10.73,0,0,1011.01
2023-03-14 01:00:00,0.14882833884512,0.1890119903333,663.37253222945,5037.7081974592,,3609,12.42,10.11,0,0,1009.73
2023-03-14 02:00:00,0.14977101376003,0.19020918747524,711.07838648256,5101.9992063519,,3608,12.47,11.29,0,0,1008.12
2023-03-14 03:00:00,0.14767330524134,0.1875450976565,764.04432360365,4973.6803680067,,3608,12.55,11.52,0,0,1007.01
2023-03-14 04:00:00,0.14782653730534,0.18773970237778,698.16508770405,4908.5141924531,,3609,12.35,12.95,0,0,1007.2
2023-03-14 05:00:00,0.14489100335051,0.18401157425514,770.22694255956,4941.2459989505,,3609,12.43,14.4,0,0,1005.44
2023-03-14 06:00:00,0.1407858674168,0.17879805161933,722.63095703996,4955.7182942843,,3609,12.55,15.02,0,0,1004.5
2023-03-14 07:00:00,0.1399463780034,0.17773190006432,720.58803501687,5007.5536589547,,3609,13.02,21.58,0,0,1003.71
2023-03-14 08:00:00,0.14213296869208,0.18050887023895,723.00106506999,4949.38709783,,3608,13.13,20.15,0,0,1004.57
2023-03-14 09:00:00,0.14355933422774,0.18232035446923,710.53016591415,5111.3277861319,,3608,13.24,23.1,0,0,1003.59
2023-03-14 10:00:00,0.14546523404713,0.18474084723986,727.43801281119,5077.9754277483,,3609,12.81,21.09,0,0,1003.46
2023-03-14 11:00:00,0.14820667700961,0.18822247980221,705.36443051492,5109.841515167,,3609,12.54,20.43,0,0,1002.93
2023-03-14 12:00:00,0.14997057748176,0.19046263340183,682.21189761877,5060.9368590859,,3608,12.65,19.81,0,0,1002.29
2023-03-14 13:00:00,0.15106815393581,0.19185655549848,709.04584110459,5043.0276524564,,3609,13.06,20.89,0,0,1001.37
2023-03-14 14:00:00,0.15042846686505,0.19104415291862,691.49803639886,4967.7795521811,,3608,13.07,24.3,0,0,1001.1
2023-03-14 15:00:00,0.15208831978123,0.19315216612216,664.77363448452,4899.1375658425,,3609,12.76,20.33,0,0,1000.46
2023-03-14 16:00:00,0.15328252163322,0.19466880247419,685.55037918559,5053.044655452,,3609,12.52,18.31,0,0,999.78
2023-03-14 17:00:00,0.1551531588351,0.19704451172058,680.37485411244,5006.2452898633,,3608,12.57,16.89,0,0,999.57
2023-03-14 18:00:00,0.15688569783115,0.19924483624556,695.87102670759,5002.65715966,,3609,12.53,16.42,0,0,1000.3
2023-03-14 19:00:00,0.15600694919703,0.19812882548023,686.21614015176,4934.5075184328,,3608,12.74,15.34,0,0,1000.88
2023-03-14 20:00:00,0.15772098376588,0.20030564938267,654.57178684793,5138.5797013438,,3609,12.43,14.87,0,0,1001.04
2023-03-14 21:00:00,0.15954829893503,0.20262633964749,691.92163454251,5063.2546776831,,3608,12.34,14.42,0,0,1001.25
2023-03-14 22:00:00,0.16145112424491,0.20504292779104,665.57370925574,5104.5038360033,,3608,12.5,14.48,0,0,1001.72
2023-03-14 23:00:00,0.15857017732226,0.20138412519927,720.81008487489,4944.4615402047,,3609,12.31,13.92,0,0,1002.18
2023-03-15 00:00:00,0.16070443759188,0.20409463574169,680.16373172057,5004.3499094369,,3609,12.43,13.63,0,0,1002.45
2023-03-15 01:00:00,0.15783115299308,0.20044556430121,714.48380024078,5084.9852530155,,3609,12.39,13.73,0,0,1002.46
2023-03-15 02:00:00,0.15711175091114,0.19953192365714,705.81475965355,4969.3131266531,,3608,12.34,13.8,0,0,1002.82
2023-03-15 03:00:00,0.15960740524499,0.20270140466114,720.90695927982,5080.1058192745,,3608,12.39,12.46,0,0,1003.69
2023-03-15 04:00:00,0.16062050175303,0.20398803722634,710.18434245619,5126.4648024119,,3608,12.27,12.1,0,0,1004.79
2023-03-15 05:00:00,0.1633692230502,0.20747891327375,707.11773169619,4965.0117331399,,3609,12.28,12.05,0,0,1005.53
2023-03-15 06:00:00,0.16705817362594,0.21216388050494,668.02373465238,5022.7590017752,,3608,12.42,14.07,0,0,1006.4
2023-03-15 07:00:00,0.16807614756476,0.21345670740725,692.70151114325,4949.2001669111,,3608,13.27,18.18,0,0,1007.46
2023-03-15 08:00:00,0.17034494384694,0.21633807868561,682.16261817712,4964.5902425707,,3608,12.78,16.88,0,0,1008.54
2023-03-15 09:00:00,0.16985832362798,0.21572007100753,691.33184780704,4911.4948354083,,3610,13.1,17.94,0,0,1009.73
2023-03-15 10:00:00,0.17052450459468,0.21656612083524,684.97380517764,4869.3075329622,,3608,13.12,19.89,0,0,1010.62
2023-03-15 11:00:00,0.17173609336007,0.21810483856729,680.20262438814,5065.4255449145,,3609,13.03,18.75,0,0,1011.35
2023-03-15 12:00:00,0.16986873469021,0.21573329305657,696.77951019223,4942.0633090944,,3608,14.26,21.67,0,0,1011.85
2023-03-15 13:00:00,0.16969579921238,0.21551366499972,710.74910535042,5032.0389097623,,3609,13.15,18.39,0,0,1012.09
